metric,channel,center,band_lo,band_hi,n,n_low,n_high,n_ratings,r,p_pearson,cohens_d,logit_beta,p_logit_cluster
vas,ZERO_TWO_LEFT,87.5,85.0,90.0,79,27,26,32,-0.39709639573808564,0.000290752124232677,-0.6660787,-1.5384438090230128,0.05600827217941661
vas,ZERO_TWO_LEFT,88.5,86.0,91.0,79,27,26,32,-0.3564588528207661,0.0012623981295205229,-0.61716837,-1.5416697127108465,0.04271708257976779
vas,ZERO_TWO_LEFT,89.5,87.0,92.0,79,27,26,32,-0.39994204167440534,0.0002604477346768993,-0.77593565,-2.0852924072614267,0.007353674529311659
vas,ZERO_TWO_LEFT,90.5,88.0,93.0,79,27,26,32,-0.38493450278637903,0.0004603182674686102,-0.81193876,-2.1092481720257035,0.005164126190606874
vas,ZERO_TWO_LEFT,91.5,89.0,94.0,79,27,26,32,-0.31071458674339597,0.005319640075682771,-0.8066614,-2.2575586664783445,0.012532991263397316
vas,ZERO_TWO_LEFT,92.5,90.0,95.0,79,27,26,32,-0.3723594910577098,0.0007268620945333865,-0.94109046,-2.6417088591937716,0.003222529723517416
vas,ZERO_TWO_LEFT,93.5,91.0,96.0,79,27,26,32,-0.3147077493165957,0.004731709977441229,-0.8557466,-2.2879909378692287,0.015488294365568254
vas,ZERO_TWO_LEFT,94.5,92.0,97.0,79,27,26,32,-0.3560058414378402,0.0012818857787018215,-0.95047396,-2.389284312012806,0.020926361031074637
vas,ZERO_TWO_LEFT,95.5,93.0,98.0,79,27,26,32,-0.21444036527692556,0.057729269428209044,-0.64640194,-1.6581052205261375,0.0958145176186993
vas,ZERO_TWO_LEFT,96.5,94.0,99.0,79,27,26,32,-0.25752900882777374,0.021947382864706044,-0.7011954,-1.6501721443252526,0.05148802490171381
vas,ZERO_TWO_LEFT,97.5,95.0,100.0,79,27,26,32,-0.27265307974336794,0.015056507141483265,-0.7592083,-1.9302404553984922,0.029207308169212864
vas,ZERO_TWO_LEFT,98.5,96.0,101.0,79,27,26,32,-0.308091892635519,0.005740139642995698,-0.71701074,-1.6752610271428947,0.09430401521643683
vas,ZERO_TWO_RIGHT,6.5,4.0,9.0,73,24,25,28,-0.11546678606465638,0.33066281203817877,0.1258056,0.1520399057758255,0.7043831936289768
vas,ZERO_TWO_RIGHT,7.5,5.0,10.0,73,24,25,28,-0.10794259997902905,0.36334818560057097,0.12289049,0.1538672904981476,0.7043957180392675
vas,ZERO_TWO_RIGHT,8.5,6.0,11.0,73,24,25,28,-0.0925395093029442,0.4361656982822299,0.160288,0.20056978926906682,0.6254528542115632
vas,ZERO_TWO_RIGHT,9.5,7.0,12.0,73,24,25,28,-0.09294562402465806,0.43414613070330427,0.12496176,0.16237849071027324,0.6921132592774459
vas,ZERO_TWO_RIGHT,10.5,8.0,13.0,73,24,25,28,-0.10179885098863171,0.39145203031096837,0.059132796,0.07964682732680292,0.8532248666926494
vas,ZERO_TWO_RIGHT,11.5,9.0,14.0,73,24,25,28,-0.08718941110607058,0.4632611203477312,0.070596375,0.09711670605819082,0.8187524031475999
vas,ZERO_TWO_RIGHT,12.5,10.0,15.0,73,24,25,28,-0.09578783991057924,0.42016091337795736,0.043154158,0.05596650678622343,0.8838273606235922
vas,ZERO_TWO_RIGHT,13.5,11.0,16.0,73,24,25,28,-0.1297202132738635,0.27402958211007045,-0.043352615,-0.055901754380421484,0.8799235595112722
vas,ZERO_TWO_RIGHT,14.5,12.0,17.0,73,24,25,28,-0.13912420642038092,0.240442907023893,-0.070058964,-0.09551758459866,0.8205180548461375
vas,ZERO_TWO_RIGHT,15.5,13.0,18.0,73,24,25,28,-0.16063401584628004,0.17458943936099988,-0.122684,-0.18477797787367672,0.6962172177060508
vas,ZERO_TWO_RIGHT,16.5,14.0,19.0,73,24,25,28,-0.17374128827894544,0.14155346119846926,-0.27082458,-0.4338865752024338,0.3464404441362152
vas,ZERO_TWO_RIGHT,17.5,15.0,20.0,73,24,25,28,-0.14732424155165508,0.21356831146430336,-0.17906348,-0.31586528420747867,0.5686462137830774
vas,ZERO_TWO_RIGHT,18.5,16.0,21.0,73,24,25,28,-0.08297494946721817,0.48523534305327487,-0.10413371,-0.19013775727836593,0.7366788772291116
vas,ZERO_TWO_RIGHT,19.5,17.0,22.0,73,24,25,28,-0.08190999264712598,0.49087414310624466,-0.09482988,-0.17332468616151905,0.7528405077947178
vas,ZERO_TWO_RIGHT,20.5,18.0,23.0,73,24,25,28,-0.07625151068739461,0.5214037607798354,-0.09998191,-0.17383723180395314,0.7448412471643727
vas,ZERO_TWO_RIGHT,21.5,19.0,24.0,73,24,25,28,-0.016167567986027708,0.8920106917667366,0.10240288,0.15958880054107835,0.7312721439715218
vas,ZERO_TWO_RIGHT,22.5,20.0,25.0,73,24,25,28,0.0290103420512864,0.8075114740207544,0.0799404,0.11500086645586845,0.7944202846351474
vas,ZERO_TWO_RIGHT,23.5,21.0,26.0,73,24,25,28,0.04211126021189382,0.7235294718352795,0.107930586,0.16971203331444276,0.7033005228972418
vas,ZERO_TWO_RIGHT,24.5,22.0,27.0,73,24,25,28,0.0337968591811133,0.7765194826197335,0.056772977,0.09099154746140596,0.846264146667574
vas,ZERO_TWO_RIGHT,25.5,23.0,28.0,73,24,25,28,0.03308892632246248,0.7810826313267831,0.06248958,0.10212763768620799,0.819281553481515
vas,ZERO_TWO_RIGHT,26.5,24.0,29.0,73,24,25,28,0.04347793744385572,0.7149346078295818,0.052147385,0.085652694906639,0.8475380165823259
vas,ZERO_TWO_RIGHT,27.5,25.0,30.0,73,24,25,28,0.008812659472614517,0.9410125910344712,-0.03264994,-0.06012056874324374,0.9019968620318648
vas,ZERO_TWO_RIGHT,28.5,26.0,31.0,73,24,25,28,-0.025293840101617525,0.831783601296194,-0.10302779,-0.1860354519562375,0.7308890616338588
vas,ZERO_TWO_RIGHT,29.5,27.0,32.0,73,24,25,28,-0.002816324443533478,0.9811338556743474,-0.08641611,-0.14312747948549623,0.7662925411471706
vas,ZERO_TWO_RIGHT,30.5,28.0,33.0,73,24,25,28,-0.011399606303651097,0.9237427270657664,-0.1402489,-0.21214433932051985,0.634513132642113
vas,ZERO_TWO_RIGHT,31.5,29.0,34.0,73,24,25,28,-0.06739792827459869,0.571017261944044,-0.24502774,-0.38624481550289835,0.37100323812919267
vas,ZERO_TWO_RIGHT,32.5,30.0,35.0,73,24,25,28,-0.05121937230195823,0.6669425403720183,-0.2360754,-0.36288865230719636,0.3461398314799259
vas,ZERO_TWO_RIGHT,33.5,31.0,36.0,73,24,25,28,-0.097608924840307,0.4113380728643954,-0.3298492,-0.47851775780012795,0.18018252954190417
vas,ZERO_TWO_RIGHT,34.5,32.0,37.0,73,24,25,28,-0.12377272635620895,0.296818514056024,-0.31788805,-0.4687686781655246,0.1516088003881352
vas,ZERO_TWO_RIGHT,35.5,33.0,38.0,73,24,25,28,-0.15462484501728294,0.19148984026770138,-0.4010782,-0.6462016226184515,0.10787221832137764
vas,ZERO_TWO_RIGHT,36.5,34.0,39.0,73,24,25,28,-0.18039488242135748,0.12669846795929374,-0.45335108,-0.7245927501394186,0.1520592705407456
vas,ZERO_TWO_RIGHT,37.5,35.0,40.0,73,24,25,28,-0.20327232598221456,0.08455609128447612,-0.46575722,-0.6746729764686912,0.09839788667280293
vas,ZERO_TWO_RIGHT,38.5,36.0,41.0,73,24,25,28,-0.1915283245519825,0.10453798562372273,-0.48589352,-0.6731995337713403,0.09582934278148321
vas,ZERO_TWO_RIGHT,39.5,37.0,42.0,73,24,25,28,-0.17492861262382742,0.13881081631670875,-0.4478547,-0.598672962368131,0.10668790258494719
vas,ZERO_TWO_RIGHT,40.5,38.0,43.0,73,24,25,28,-0.1700653690309686,0.15030302995906664,-0.4220111,-0.5533612127063982,0.10630592235469963
vas,ZERO_TWO_RIGHT,41.5,39.0,44.0,73,24,25,28,-0.1610289845525097,0.1735180772914163,-0.42947805,-0.5661981469095644,0.09005729836717578
vas,ZERO_TWO_RIGHT,42.5,40.0,45.0,73,24,25,28,-0.1618923229188564,0.1711930070904989,-0.4420319,-0.6011940589789115,0.08153773767098904
vas,ZERO_TWO_RIGHT,43.5,41.0,46.0,73,24,25,28,-0.15704397706287188,0.18454987509931767,-0.41717914,-0.5844390605092649,0.09674586417517783
vas,ZERO_TWO_RIGHT,44.5,42.0,47.0,73,24,25,28,-0.18196435241221798,0.12337412771413778,-0.5245808,-0.8711658361499927,0.05800443308841452
vas,ZERO_TWO_RIGHT,45.5,43.0,48.0,73,24,25,28,-0.16250608113968917,0.16955402535698705,-0.5213274,-0.8309854998531131,0.07598660983104595
vas,ZERO_TWO_RIGHT,46.5,44.0,49.0,73,24,25,28,-0.16150270840443093,0.17223944132602073,-0.52433795,-0.9125256892541943,0.06164833581504868
vas,ZERO_TWO_RIGHT,47.5,45.0,50.0,73,24,25,28,-0.21359494101722462,0.06960704379926634,-0.61523604,-1.0988034432007336,0.017581528144912185
vas,ZERO_TWO_RIGHT,48.5,46.0,51.0,73,24,25,28,-0.24869123938290286,0.03387136921704577,-0.71510226,-1.6031486984212775,0.00870513831380295
vas,ZERO_TWO_RIGHT,49.5,47.0,52.0,73,24,25,28,-0.22510810155097152,0.05552023755135141,-0.6074461,-1.1328886509389822,0.027593191223439034
vas,ZERO_TWO_RIGHT,50.5,48.0,53.0,73,24,25,28,-0.22798847584277668,0.052386348023928234,-0.5826155,-1.1284644186513062,0.018383396039923953
vas,ZERO_TWO_RIGHT,51.5,49.0,54.0,73,24,25,28,-0.23036725982018588,0.04990868272191891,-0.5289551,-0.8201069800859931,0.04720936294894341
vas,ZERO_TWO_RIGHT,52.5,50.0,55.0,73,24,25,28,-0.20164901348771908,0.08712259411026682,-0.40873015,-0.5530689162844528,0.07306865242662075
vas,ZERO_TWO_RIGHT,53.5,51.0,56.0,73,24,25,28,-0.2332989911696512,0.04698820951122906,-0.4256307,-0.5145354547281421,0.08649355670463618
vas,ZERO_TWO_RIGHT,54.5,52.0,57.0,73,24,25,28,-0.2032707129320871,0.08455861151482569,-0.3727878,-0.44126313877829143,0.10523785916405592
vas,ZERO_TWO_RIGHT,55.5,53.0,58.0,73,24,25,28,-0.23800900689865434,0.042591822843060435,-0.40906706,-0.48924539874386136,0.08704396155193424
vas,ZERO_TWO_RIGHT,56.5,54.0,59.0,73,24,25,28,-0.2806429995271028,0.01617353127057562,-0.52105373,-0.7104758891279085,0.028235835555899643
vas,ZERO_TWO_RIGHT,57.5,55.0,60.0,73,24,25,28,-0.25385374763087204,0.030225199764292363,-0.5244234,-0.7271234965392561,0.024652876562694832
vas,ZERO_TWO_RIGHT,58.5,56.0,61.0,73,24,25,28,-0.1298758512504397,0.27344938461603063,-0.2854194,-0.4023211077060898,0.2862575314267739
vas,ZERO_TWO_RIGHT,59.5,57.0,62.0,73,24,25,28,-0.18773533454547742,0.11172131019039322,-0.40113366,-0.6076605480245725,0.15661618131587496
vas,ZERO_TWO_RIGHT,60.5,58.0,63.0,73,24,25,28,-0.13709978432101486,0.24742168065378306,-0.3033198,-0.4431174992079718,0.26209317238074703
vas,ZERO_TWO_RIGHT,61.5,59.0,64.0,73,24,25,28,-0.061282874782184096,0.6065192097914224,-0.08029704,-0.10333948992808561,0.7764538485951268
vas,ZERO_TWO_RIGHT,62.5,60.0,65.0,73,24,25,28,-0.05398406434678068,0.6501094414421604,-0.020974258,-0.028514682058785327,0.9436428779181298
vas,ZERO_TWO_RIGHT,63.5,61.0,66.0,73,24,25,28,-0.08125435438086037,0.49436271802796394,-0.07694419,-0.10007457649941011,0.7695644985842112
vas,ZERO_TWO_RIGHT,64.5,62.0,67.0,73,24,25,28,-0.04205753981516461,0.7238680189652399,-0.011158941,-0.015536316068863281,0.9707460190234267
vas,ZERO_TWO_RIGHT,65.5,63.0,68.0,73,24,25,28,-0.03782409100860019,0.7507086750755024,-0.054743733,-0.08107047271979698,0.8461633436256277
vas,ZERO_TWO_RIGHT,66.5,64.0,69.0,73,24,25,28,-0.09604249069977015,0.4189206718919141,-0.25687823,-0.37827472356451736,0.3306364256978147
vas,ZERO_TWO_RIGHT,67.5,65.0,70.0,73,24,25,28,-0.09124073589421676,0.4426598237592336,-0.26347932,-0.36503290904677627,0.2793599260252939
vas,ZERO_TWO_RIGHT,68.5,66.0,71.0,73,24,25,28,-0.09935980524803066,0.40295773231420595,-0.3025939,-0.45905648192187454,0.23183542137096858
vas,ZERO_TWO_RIGHT,69.5,67.0,72.0,73,24,25,28,-0.1436704780933683,0.22526861031774548,-0.44166297,-0.7351520242828334,0.06975897310429985
vas,ZERO_TWO_RIGHT,70.5,68.0,73.0,73,24,25,28,-0.17770289139030876,0.1325587610005561,-0.47259742,-0.7463472335879837,0.06747420924824357
vas,ZERO_TWO_RIGHT,71.5,69.0,74.0,73,24,25,28,-0.14896464360168277,0.20845740437786794,-0.426252,-0.6091332737386468,0.09898161900458016
vas,ZERO_TWO_RIGHT,72.5,70.0,75.0,73,24,25,28,-0.10504190290875264,0.37645964848294755,-0.36270756,-0.5305347136682402,0.19891690121143846
vas,ZERO_TWO_RIGHT,73.5,71.0,76.0,73,24,25,28,-0.1530154182522482,0.19620982938335224,-0.5499907,-0.8617248141721204,0.0631599853423572
vas,ZERO_TWO_RIGHT,74.5,72.0,77.0,73,24,25,28,-0.10198481671139101,0.39058285875074644,-0.4410619,-0.6602154175536595,0.13482826629918987
vas,ZERO_TWO_RIGHT,75.5,73.0,78.0,73,24,25,28,-0.10560300336228985,0.373901378332664,-0.45001143,-0.6765844103186864,0.1397445199427393
vas,ZERO_TWO_RIGHT,76.5,74.0,79.0,73,24,25,28,-0.05974163835758993,0.6156171289357714,-0.34256092,-0.4959167402845631,0.21042535780804827
vas,ZERO_TWO_RIGHT,77.5,75.0,80.0,73,24,25,28,-0.0909858815452687,0.4439404671048246,-0.41763517,-0.6266090924507797,0.09773753212575824
vas,ZERO_TWO_RIGHT,78.5,76.0,81.0,73,24,25,28,0.00616680747906737,0.9587037546092395,-0.14417955,-0.21338354234801288,0.5978362254846151
vas,ZERO_TWO_RIGHT,79.5,77.0,82.0,73,24,25,28,0.014031339240213572,0.9062099536990365,-0.059597705,-0.09432661855745017,0.8422941345143253
vas,ZERO_TWO_RIGHT,80.5,78.0,83.0,73,24,25,28,0.05554927481184279,0.6406557258813291,0.043183345,0.07756104214048604,0.897354130281071
vas,ZERO_TWO_RIGHT,81.5,79.0,84.0,73,24,25,28,0.039891371196714466,0.737562660724915,0.041485924,0.0742457638386483,0.9133152308636985
vas,ZERO_TWO_RIGHT,82.5,80.0,85.0,73,24,25,28,-0.012214549702103136,0.9183092504712871,0.04144609,0.0703665214915153,0.907324861277509
vas,ZERO_TWO_RIGHT,83.5,81.0,86.0,73,24,25,28,0.018438283091361005,0.8769546808639865,0.09799185,0.16360224335308376,0.7856289394944252
vas,ZERO_TWO_RIGHT,84.5,82.0,87.0,73,24,25,28,0.00979646975858088,0.9344412649906718,0.019525854,0.029954835796687125,0.9499923936568038
vas,ZERO_TWO_RIGHT,85.5,83.0,88.0,73,24,25,28,0.009951543989658451,0.9334058395832869,0.02266924,0.03472286335222423,0.9432134001020164
vas,ZERO_TWO_RIGHT,86.5,84.0,89.0,73,24,25,28,0.01619927520659194,0.891800181344424,0.06684499,0.11487940936131881,0.8267276818622799
vas,ZERO_TWO_RIGHT,87.5,85.0,90.0,73,24,25,28,0.02900562386641075,0.8075421785152339,0.06454866,0.122755006727679,0.8295468871586891
vas,ZERO_TWO_RIGHT,88.5,86.0,91.0,73,24,25,28,-0.028456405649755965,0.8111182927513775,-0.024805289,-0.05013252462810368,0.9356305515347116
vas,ZERO_TWO_RIGHT,89.5,87.0,92.0,73,24,25,28,-0.028516418383772522,0.8107273437722649,0.017991615,0.041611489621623435,0.9507468645731655
vas,ZERO_TWO_RIGHT,90.5,88.0,93.0,73,24,25,28,-0.01592443763216835,0.8936251280752142,-0.048789393,-0.11219708714543078,0.859576412008353
vas,ZERO_TWO_RIGHT,91.5,89.0,94.0,73,24,25,28,-0.07444799525535672,0.5313314196587793,-0.18097554,-0.3688947196665991,0.5301706623527419
vas,ZERO_TWO_RIGHT,92.5,90.0,95.0,73,24,25,28,-0.017158137073144415,0.8854377015357807,-0.109549455,-0.1999218787310321,0.7149785431695426
vas,ZERO_TWO_RIGHT,93.5,91.0,96.0,73,24,25,28,-0.046995858917342,0.6929752185694553,-0.19365329,-0.37908142963227587,0.4969471302319777
vas,ZERO_TWO_RIGHT,94.5,92.0,97.0,73,24,25,28,-0.05017439716213789,0.6733485266818846,-0.2982836,-0.5897826863421048,0.38030044482208847
vas,ZERO_TWO_RIGHT,95.5,93.0,98.0,73,24,25,28,-0.026726731229622394,0.822405589742799,-0.15172344,-0.3064047514989978,0.6096166180518856
vas,ZERO_TWO_RIGHT,96.5,94.0,99.0,73,24,25,28,0.005149829242393425,0.9655094222145583,-0.023570623,-0.04966230054360889,0.9329047960559294
vas,ZERO_TWO_RIGHT,97.5,95.0,100.0,73,24,25,28,-0.01577848141388937,0.894594515504101,-0.03931526,-0.087214696048709,0.8757985395831497
vas,ZERO_TWO_RIGHT,98.5,96.0,101.0,73,24,25,28,-0.004436819696876933,0.970282412322782,0.10395006,0.23694311967375084,0.6948578528327293
left_leg_vas,ONE_THREE_LEFT,6.5,4.0,9.0,65,24,22,25,-0.31445977623936455,0.01073717472494465,-0.73657066,-1.697472019816335,0.1939595216326392
left_leg_vas,ONE_THREE_LEFT,7.5,5.0,10.0,65,24,22,25,-0.2964646097725802,0.016485927403494416,-0.63185817,-1.375313723035615,0.23356219608179163
left_leg_vas,ONE_THREE_LEFT,8.5,6.0,11.0,65,24,22,25,-0.27605403690009833,0.026022174462239315,-0.5884775,-1.106431420779578,0.20579454514028106
left_leg_vas,ONE_THREE_LEFT,9.5,7.0,12.0,65,24,22,25,-0.24803590176611678,0.04635151606377916,-0.5260829,-0.9282648050009163,0.2342140108858789
left_leg_vas,ONE_THREE_LEFT,10.5,8.0,13.0,65,24,22,25,-0.2123863783578094,0.089408342110495,-0.40310785,-0.688116046344214,0.323381629698845
left_leg_vas,ONE_THREE_LEFT,11.5,9.0,14.0,65,24,22,25,-0.19398756752408314,0.12153070143446186,-0.39738846,-0.6792556863194026,0.34683985921882154
left_leg_vas,ONE_THREE_LEFT,12.5,10.0,15.0,65,24,22,25,-0.15707276881648863,0.2114592486694849,-0.36278975,-0.649534938120808,0.38262158243781896
left_leg_vas,ONE_THREE_LEFT,13.5,11.0,16.0,65,24,22,25,-0.13255879787845815,0.29250583336203495,-0.2899907,-0.4886536991934213,0.4418071991532637
left_leg_vas,ONE_THREE_LEFT,14.5,12.0,17.0,65,24,22,25,-0.09023176735840949,0.47472240768514,-0.15698016,-0.255486381926331,0.6390195895697763
left_leg_vas,ONE_THREE_LEFT,15.5,13.0,18.0,65,24,22,25,-0.03257250681140141,0.7967304263453822,-0.041942682,-0.07186033059709772,0.8981046725493949
left_leg_vas,ONE_THREE_LEFT,16.5,14.0,19.0,65,24,22,25,0.01803893281368033,0.8865869949315174,0.07717945,0.1341724973960625,0.8188416135089
left_leg_vas,ONE_THREE_LEFT,17.5,15.0,20.0,65,24,22,25,0.020722406467789882,0.8698529736998852,0.122251004,0.2205897355842707,0.7305739999587748
left_leg_vas,ONE_THREE_LEFT,18.5,16.0,21.0,65,24,22,25,0.07655633188140314,0.5444274678463984,0.2549676,0.4724263774766452,0.49648455303613404
left_leg_vas,ONE_THREE_LEFT,19.5,17.0,22.0,65,24,22,25,0.16056375524973834,0.2013562564367947,0.4647413,0.9490782561973177,0.19730721308186838
left_leg_vas,ONE_THREE_LEFT,20.5,18.0,23.0,65,24,22,25,0.19552142222158914,0.11855569588712411,0.58246136,1.150210937079323,0.1268719135061091
left_leg_vas,ONE_THREE_LEFT,21.5,19.0,24.0,65,24,22,25,0.3219999488013719,0.008903380013580002,0.9642929,1.9169242356829963,0.01477405322796684
left_leg_vas,ONE_THREE_LEFT,22.5,20.0,25.0,65,24,22,25,0.45806419991435804,0.0001246231133603668,1.2486306,2.514478335095996,0.0010479531647163212
left_leg_vas,ONE_THREE_LEFT,23.5,21.0,26.0,65,24,22,25,0.47420610467134444,6.595093530223959e-05,1.3563203,2.8369493000033956,0.0006047954093741635
left_leg_vas,ONE_THREE_LEFT,24.5,22.0,27.0,65,24,22,25,0.4677191362946496,8.549685422274835e-05,1.2747453,2.605991352972829,0.0014961049353533593
left_leg_vas,ONE_THREE_LEFT,25.5,23.0,28.0,65,24,22,25,0.4187207635350499,0.000517934993625937,1.11089,2.165370793314952,0.0012382682754927792
left_leg_vas,ONE_THREE_LEFT,26.5,24.0,29.0,65,24,22,25,0.3770394251792704,0.001961950222689075,0.95642215,1.8374932369805301,0.00854875726850684
left_leg_vas,ONE_THREE_LEFT,27.5,25.0,30.0,65,24,22,25,0.27711558710727996,0.02543106173534641,0.7600087,1.5755689873051246,0.045572797299219286
left_leg_vas,ONE_THREE_LEFT,28.5,26.0,31.0,65,24,22,25,0.26498193766187417,0.03290886599642374,0.7358407,1.6047966537226104,0.0388363315658493
left_leg_vas,ONE_THREE_LEFT,29.5,27.0,32.0,65,24,22,25,0.2065919424474815,0.09870899816359471,0.6138083,1.4121130419797223,0.10508038542044705
left_leg_vas,ONE_THREE_LEFT,30.5,28.0,33.0,65,24,22,25,0.18795415956574435,0.1337879434073354,0.58628803,1.2831247709226763,0.10705046713518436
left_leg_vas,ONE_THREE_LEFT,31.5,29.0,34.0,65,24,22,25,0.15445193268367888,0.21927543515857562,0.49676192,1.0516033720738105,0.16170215014748368
left_leg_vas,ONE_THREE_LEFT,32.5,30.0,35.0,65,24,22,25,0.1242812593351125,0.32394834615229423,0.3705816,0.7944504905206193,0.32617890705772956
left_leg_vas,ONE_THREE_LEFT,33.5,31.0,36.0,65,24,22,25,0.11431919660395055,0.3645310834596545,0.32155085,0.6569383163218537,0.3997383090364923
left_leg_vas,ONE_THREE_LEFT,34.5,32.0,37.0,65,24,22,25,0.11554626603942121,0.3593714762942929,0.32192346,0.545318090718189,0.40572324103855884
left_leg_vas,ONE_THREE_LEFT,35.5,33.0,38.0,65,24,22,25,0.06694971104146609,0.5961897593307685,0.2318658,0.4025737843238536,0.5728804110252799
left_leg_vas,ONE_THREE_LEFT,36.5,34.0,39.0,65,24,22,25,0.001849179253168585,0.9883359081163218,0.08582926,0.15265760093937222,0.8408521780700128
left_leg_vas,ONE_THREE_LEFT,37.5,35.0,40.0,65,24,22,25,0.05377771824483083,0.6704975266139844,0.2701101,0.5234151612433393,0.5069876931281032
left_leg_vas,ONE_THREE_LEFT,38.5,36.0,41.0,65,24,22,25,-0.049134541260218975,0.69750996525934,0.017359752,0.031926015389938306,0.9661669934826764
left_leg_vas,ONE_THREE_LEFT,39.5,37.0,42.0,65,24,22,25,-0.11436537179077011,0.364336110868,-0.13725908,-0.27874296833026346,0.7333676169739675
left_leg_vas,ONE_THREE_LEFT,40.5,38.0,43.0,65,24,22,25,-0.08804893108733486,0.4855176498919718,-0.11225949,-0.2170809997716612,0.7865322362008549
left_leg_vas,ONE_THREE_LEFT,41.5,39.0,44.0,65,24,22,25,-0.08341163164908835,0.508875099834055,-0.099286266,-0.1804732323057466,0.8064275603194067
left_leg_vas,ONE_THREE_LEFT,42.5,40.0,45.0,65,24,22,25,-0.08773946737427823,0.48705853052116055,-0.09053157,-0.15950383985887764,0.8258690259166055
left_leg_vas,ONE_THREE_LEFT,43.5,41.0,46.0,65,24,22,25,-0.07598771467045574,0.5474295620321852,0.0015714858,0.0030349787608738438,0.9969098078875016
left_leg_vas,ONE_THREE_LEFT,44.5,42.0,47.0,65,24,22,25,-0.13860527825386235,0.27084705104342616,-0.109269306,-0.2050487243949707,0.7833523450503419
left_leg_vas,ONE_THREE_LEFT,45.5,43.0,48.0,65,24,22,25,-0.09708521647534807,0.4416804326744539,-0.031772546,-0.05698533276115629,0.9368527183560402
left_leg_vas,ONE_THREE_LEFT,46.5,44.0,49.0,65,24,22,25,-0.1045287767153689,0.40729706437748164,-0.06820098,-0.11381994846955558,0.8656053408184945
left_leg_vas,ONE_THREE_LEFT,47.5,45.0,50.0,65,24,22,25,-0.18759367118166734,0.13454880438512987,-0.28932485,-0.45152141053672395,0.46702384381380513
left_leg_vas,ONE_THREE_LEFT,48.5,46.0,51.0,65,24,22,25,-0.15240924433031333,0.22550616969397205,-0.2555798,-0.38970678868443454,0.5093593579665121
left_leg_vas,ONE_THREE_LEFT,49.5,47.0,52.0,65,24,22,25,-0.13437002539749893,0.28590215053918694,-0.23251714,-0.34134926348867367,0.5366442321987455
left_leg_vas,ONE_THREE_LEFT,50.5,48.0,53.0,65,24,22,25,-0.20636278219638138,0.09909175292708612,-0.39774302,-0.6040211310291467,0.31912277064398253
left_leg_vas,ONE_THREE_LEFT,51.5,49.0,54.0,65,24,22,25,-0.18279357232375407,0.1449935934710648,-0.3430019,-0.5284152346802904,0.3736387691671589
left_leg_vas,ONE_THREE_LEFT,52.5,50.0,55.0,65,24,22,25,-0.14487910768337325,0.2495364193946366,-0.26820073,-0.4203737827549252,0.4825058105228003
left_leg_vas,ONE_THREE_LEFT,53.5,51.0,56.0,65,24,22,25,-0.21679450527285743,0.0828055607524458,-0.44329697,-0.6830210256814797,0.23138970622236654
left_leg_vas,ONE_THREE_LEFT,54.5,52.0,57.0,65,24,22,25,-0.23886569966136828,0.055330770307592494,-0.48791167,-0.7538848373944659,0.1718070370867527
